country,ccode,year,cyear,numbil,numbil0,numbilall,netw,netw0,netwall,gdpcurdol,gdpbill,pop,lnpop,gdppc,lngdp,lngdppc,d7netwall,d7numbilall,lowinc08,midinc08,totppb9008,privprocbarb,fullprivproc,wtoyear,gattwto,gattwto08,mcapbdol,mcapbdol08,lnmcap08,topintaxnew,topint08,rintr,noyrs,roflaw,nrrents
Cuba,40,1998,401998,,0,222,,0,1071.353,25736600000,25.736601,11063917,16.2192,2326.1743,23.97118,7.7519803,,,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,
Cuba,40,1999,401999,,0,298,,0,1270.9,28365300000,28.365299,11101580,16.222597,2555.0688,24.068432,7.8458343,,,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,
Cuba,40,2000,402000,,0,322,,0,1386.1,30565200000,30.565201,11138416,16.22591,2744.1245,24.143127,7.9172173,,,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,
Cuba,40,2001,402001,,0,538,,0,1728.6,31683300000,31.6833,11175465,16.229231,2835.0767,24.179056,7.9498243,,,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,
Cuba,40,2002,402002,,0,472,,0,1515.5,33590400000,33.590401,11212125,16.232506,2995.8994,24.237507,8.0050001,,,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,
Cuba,40,2003,402003,,0,476,,0,1403.3,35901500000,35.901501,11245926,16.235516,3192.4006,24.304045,8.0685282,353.80005,53,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,
Cuba,40,2004,402004,,0,587,,0,1917.2001,38202800000,38.202801,11273363,16.237953,3388.7668,24.366175,8.1282215,907.21008,363,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,
Cuba,40,2005,402005,,0,691,,0,2236.2,42644200000,42.644199,11292078,16.239613,3776.4705,24.476156,8.2365456,1164.8469,469,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,4.0974946
Cuba,40,2006,402006,,0,793,,0,2645.5,52742100000,52.7421,11301100,16.24041,4666.9883,24.688681,8.4482689,1374.6,495,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,5.123724
Cuba,40,2007,402007,,0,946,,0,3452,58603500000,58.6035,11301674,16.240461,5185.3823,24.79406,8.5535984,2065.8999,624,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,8.0015001
Cuba,40,2008,402008,,0,1125,,0,4381,60806300000,60.806301,11296355,16.23999,5382.8247,24.830959,8.5909681,2652.3999,587,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,5.6695862
Cuba,40,2009,402009,,0,793,,0,2414.7,62078600000,62.078602,11288826,16.239325,5499.1191,24.851667,8.6123428,899.19995,321,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,2.9684596
Cuba,40,2010,402010,,0,1011,,0,3567.8,64328200000,64.328201,11281768,16.238699,5701.9609,24.887264,8.6485653,2164.5,535,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,4.5358939
Cuba,40,2011,402011,,0,1210,,0,4496.2998,68990140000,68.990143,11276053,16.238192,6118.2881,24.95723,8.719038,2579.0996,623,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,4.9378633
Cuba,40,2012,402012,,0,1226,,0,4574.5,73139050000,73.139053,11270957,16.23774,6489.1606,25.015629,8.7778883,2338.3,535,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,3.4883759
Cuba,40,2013,402013,,0,1427,,0,5433.0103,77149700000,77.149696,11265629,16.237267,6848.2373,25.069014,8.8317461,2787.5103,634,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,2.9177203
Cuba,40,2014,402014,,0,1646,,0,6450.4897,,,,,,,,2998.4897,700,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,
Cuba,40,,401994,,,,,,,,,,,,,,,,0,1,0,,0,1995,2000,8,,0,0,,,,0,-.75999999,
Haiti,41,1990,411990,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,1991,411991,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,1992,411992,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,1993,411993,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,1994,411994,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,1995,411995,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,1996,411996,,0,423,,0,1049.5,2907455213,2.9074552,7986858,15.893308,364.02991,21.790545,5.8972359,,,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,1997,411997,,0,224,,0,1009.99,3338887326,3.3388872,8136372,15.911855,410.36563,21.928904,6.0170484,,,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,1998,411998,,0,222,,0,1071.353,3723903724,3.7239037,8285690,15.93004,449.43799,22.038038,6.1079979,,,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,1999,411999,,0,298,,0,1270.9,4153725967,4.1537261,8433339,15.947703,492.53635,22.147272,6.1995683,,,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,2000,412000,,0,322,,0,1386.1,3953839594,3.9538395,8578234,15.964739,460.91534,22.097954,6.1332145,,,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,2001,412001,,0,538,,0,1728.6,3596448035,3.5964479,8720247,15.981158,412.42502,22.003212,6.0220542,,,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,2002,412002,,0,472,,0,1515.5,3472194099,3.4721942,8859635,15.997016,391.91165,21.968052,5.9710364,,,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,2003,412003,,0,476,,0,1403.3,2960306121,2.9603062,8996229,16.012316,329.06079,21.808559,5.7962427,353.80005,53,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,2004,412004,,0,587,,0,1917.2001,3537721020,3.5377209,9129933,16.027069,387.48599,21.986748,5.9596796,907.21008,363,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,
Haiti,41,2005,412005,,0,691,,0,2236.2,4310356253,4.3103561,9260879,16.041309,465.43704,22.184286,6.1429768,1164.8469,469,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,1.4573705
Haiti,41,2006,412006,,0,793,,0,2645.5,4757289752,4.7572899,9388642,16.055012,506.70691,22.282944,6.2279329,1374.6,495,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,1.9004755
Haiti,41,2007,412007,,0,946,,0,3452,5885321656,5.8853216,9513714,16.068245,618.6145,22.495728,6.4274821,2065.8999,624,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,1.7618371
Haiti,41,2008,412008,,0,1125,,0,4381,6548531998,6.548532,9638255,16.081251,679.43127,22.602507,6.521256,2652.3999,587,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,1.7425148
Haiti,41,2009,412009,,0,793,,0,2414.7,6584642675,6.5846429,9765153,16.094332,674.29999,22.608006,6.5136752,899.19995,321,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,1.5956379
Haiti,41,2010,412010,,0,1011,,0,3567.8,6622540159,6.62254,9896400,16.107681,669.18677,22.613745,6.506063,2164.5,535,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,3.0693645
Haiti,41,2011,412011,,0,1210,,0,4496.2998,7516829496,7.5168295,10032864,16.121376,749.2207,22.74041,6.6190338,2579.0996,623,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,2.1546602
Haiti,41,2012,412012,,0,1226,,0,4574.5,7890215896,7.8902159,10173775,16.135324,775.54456,22.788889,6.6535654,2338.3,535,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,2.1088235
Haiti,41,2013,412013,,0,1427,,0,5433.0103,8452726177,8.4527264,10317461,16.149349,819.26416,22.857756,6.7084064,2787.5103,634,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,2.0345159
Haiti,41,2014,412014,,0,1646,,0,6450.4897,8713031260,8.7130308,,,844.49371,22.888086,6.7387371,2998.4897,700,1,0,.0165,,.0165,1996,1950,58,,0,0,30,30,16.011133,9,-1.3200001,
Dominican Republic,42,1990,421990,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,1991,421991,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,1992,421992,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,1993,421993,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,1994,421994,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,1995,421995,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,1996,421996,,0,423,,0,1049.5,18131813001,18.131813,8118570,15.909664,2233.3752,23.620934,7.7112694,,,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,1997,421997,,0,224,,0,1009.99,19593449903,19.593451,8256496,15.926511,2373.095,23.698462,7.7719502,,,0,1,.64340001,,.64340001,1995,1950,58,.14,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,1998,421998,,0,222,,0,1071.353,21171235998,21.171236,8392534,15.942853,2522.6274,23.775909,7.8330564,,,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,1999,421999,,0,298,,0,1270.9,21709041189,21.709042,8527881,15.958852,2545.6548,23.800995,7.8421431,,,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,2000,422000,,0,322,,0,1386.1,23996656676,23.996656,8663421,15.97462,2769.8823,23.90118,7.9265599,,,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,2001,422001,,0,538,,0,1728.6,24894907435,24.894907,8799298,15.990183,2829.1924,23.937929,7.9477468,,,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,2002,422002,,0,472,,0,1515.5,26570402719,26.570402,8935261,16.005516,2973.6572,24.003063,7.9975476,,,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,2003,422003,,0,476,,0,1403.3,21268012747,21.268013,9071318,16.020628,2344.5339,23.78047,7.7598419,353.80005,53,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,2004,422004,,0,587,,0,1917.2001,22163928098,22.163929,9207389,16.035517,2407.1892,23.821732,7.7862148,907.21008,363,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Dominican Republic,42,2005,422005,,0,691,,0,2236.2,33431028341,33.431026,9343362,16.050177,3578.0513,24.23275,8.1825733,1164.8469,469,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,1.6465108
Dominican Republic,42,2006,422006,,0,793,,0,2645.5,35779542420,35.779541,9479269,16.064617,3774.5044,24.300642,8.2360239,1374.6,495,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,2.6845348
Dominican Republic,42,2007,422007,,0,946,,0,3452,43685737619,43.685738,9615015,16.078836,4543.4912,24.500288,8.4214506,2065.8999,624,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,3.5634522
Dominican Republic,42,2008,422008,,0,1125,,0,4381,47523573518,47.523575,9750195,16.092798,4874.1152,24.584492,8.4916935,2652.3999,587,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,1.1473495
Dominican Republic,42,2009,422009,,0,793,,0,2414.7,47889071494,47.889072,9884265,16.106455,4844.9805,24.592154,8.4856987,899.19995,321,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,.17984611
Dominican Republic,42,2010,422010,,0,1011,,0,3567.8,53042973603,53.042973,10016797,16.119774,5295.4028,24.694368,8.5745945,2164.5,535,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,.27730572
Dominican Republic,42,2011,422011,,0,1210,,0,4496.2998,58026114991,58.026115,10147598,16.132748,5718.2119,24.784159,8.6514111,2579.0996,623,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,.91495568
Dominican Republic,42,2012,422012,,0,1226,,0,4574.5,60441438857,60.441441,10276621,16.145382,5881.4507,24.824942,8.6795588,2338.3,535,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,.58682799
Dominican Republic,42,2013,422013,,0,1427,,0,5433.0103,61198258779,61.198257,10403761,16.157679,5882.3208,24.837385,8.6797066,2787.5103,634,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,.49062172
Dominican Republic,42,2014,422014,,0,1646,,0,6450.4897,63968961563,63.96896,,,6148.6382,24.881664,8.7239857,2998.4897,700,0,1,.64340001,,.64340001,1995,1950,58,,0,0,30.700001,30.700001,11.850583,17,-.67000002,
Jamaica,51,1996,511996,,0,423,,0,1049.5,6527302709,6.5273027,2509923,14.735763,2600.5989,22.59926,7.8634973,,,0,1,.39290002,,.39290002,1995,1963,45,1.887,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,1997,511997,,0,224,,0,1009.99,7472532257,7.4725323,2534069,14.745337,2948.8274,22.734499,7.9891629,,,0,1,.39290002,,.39290002,1995,1963,45,2.0510001,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,1998,511998,,0,222,,0,1071.353,8742153397,8.7421532,2556780,14.754259,3419.2043,22.891422,8.1371632,,,0,1,.39290002,,.39290002,1995,1963,45,2.1389999,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,1999,511999,,0,298,,0,1270.9,8830909008,8.8309088,2574289,14.761084,3430.4265,22.901524,8.14044,,,0,1,.39290002,,.39290002,1995,1963,45,2.5301008,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,2000,512000,,0,322,,0,1386.1,9008629730,9.0086298,2589389,14.766932,3479.0562,22.92145,8.1545162,,,0,1,.39290002,,.39290002,1995,1963,45,3.5822301,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,2001,512001,,0,538,,0,1728.6,9104515931,9.104516,2605556,14.773157,3494.27,22.932035,8.1588802,,,0,1,.39290002,,.39290002,1995,1963,45,4.7027202,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,2002,512002,,0,472,,0,1515.5,9718989516,9.7189894,2615253,14.776872,3716.2712,22.997347,8.2204762,,,0,1,.39290002,,.39290002,1995,1963,45,5.8379898,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,2003,512003,,0,476,,0,1403.3,9430236066,9.4302359,2624695,14.780476,3592.8884,22.967188,8.1867113,353.80005,53,0,1,.39290002,,.39290002,1995,1963,45,8.5001602,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,2004,512004,,0,587,,0,1917.2001,10173234920,10.173235,2634145,14.784069,3862.0635,23.043026,8.2589569,907.21008,363,0,1,.39290002,,.39290002,1995,1963,45,14.41471,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,2005,512005,,0,691,,0,2236.2,11239260832,11.239261,2643601,14.787653,4251.4966,23.142679,8.3550262,1164.8469,469,0,1,.39290002,,.39290002,1995,1963,45,13.02804,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,1.9954073
Jamaica,51,2006,512006,,0,793,,0,2645.5,11927661730,11.927662,2653042,14.791218,4495.8438,23.202126,8.4109087,1374.6,495,0,1,.39290002,,.39290002,1995,1963,45,12.27695,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,2.3995912
Jamaica,51,2007,512007,,0,946,,0,3452,12795560771,12.795561,2662481,14.794769,4805.8789,23.272364,8.4775953,2065.8999,624,0,1,.39290002,,.39290002,1995,1963,45,12.33473,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,2.5001829
Jamaica,51,2008,512008,,0,1125,,0,4381,13707629041,13.707629,2671934,14.798313,5130.2275,23.341219,8.5429049,2652.3999,587,0,1,.39290002,,.39290002,1995,1963,45,7.5129185,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,1.753406
Jamaica,51,2009,512009,,0,793,,0,2414.7,12125023181,12.125023,2681386,14.801845,4521.9238,23.218536,8.4166927,899.19995,321,0,1,.39290002,,.39290002,1995,1963,45,6.2012954,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,1.3939469
Jamaica,51,2010,512010,,0,1011,,0,3567.8,13230844040,13.230844,2690824,14.805358,4917.0234,23.305817,8.5004587,2164.5,535,0,1,.39290002,,.39290002,1995,1963,45,6.6262331,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,1.5049511
Jamaica,51,2011,512011,,0,1210,,0,4496.2998,14433926129,14.433927,2699838,14.808702,5346.2192,23.392847,8.5841446,2579.0996,623,0,1,.39290002,,.39290002,1995,1963,45,7.2226992,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,1.5844674
Jamaica,51,2012,512012,,0,1226,,0,4574.5,14794802081,14.794802,2707805,14.811649,5463.7622,23.417542,8.6058931,2338.3,535,0,1,.39290002,,.39290002,1995,1963,45,6.3904786,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,1.367775
Jamaica,51,2013,512013,,0,1427,,0,5433.0103,14362262585,14.362263,2715000,14.814302,5289.9678,23.387871,8.5735674,2787.5103,634,0,1,.39290002,,.39290002,1995,1963,45,,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,1.448981
Jamaica,51,2014,512014,,0,1646,,0,6450.4897,,,,,,,,2998.4897,700,0,1,.39290002,,.39290002,1995,1963,45,,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,,511991,,,,,,,,,,,,,,,,0,1,.39290002,,.39290002,1995,1963,45,1.03,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,,511990,,,,,,,,,,,,,,,,0,1,.39290002,,.39290002,1995,1963,45,.91100001,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,,511992,,,,,,,,,,,,,,,,0,1,.39290002,,.39290002,1995,1963,45,3.23,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,,511989,,,,,,,,,,,,,,,,0,1,.39290002,,.39290002,1995,1963,45,,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,,511993,,,,,,,,,,,,,,,,0,1,.39290002,,.39290002,1995,1963,45,1.47,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,,511995,,,,,,,,,,,,,,,,0,1,.39290002,,.39290002,1995,1963,45,1.27,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,,511988,,,,,,,,,,,,,,,,0,1,.39290002,,.39290002,1995,1963,45,,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Jamaica,51,,511994,,,,,,,,,,,,,,,,0,1,.39290002,,.39290002,1995,1963,45,1.75,7.5129199,2.1415851,25.700001,25.700001,9.1425095,15,-.40000001,
Trinidad and Tobago,52,1990,521990,,,,,,,,,,,,,,,,,,,,,,,0,.69599998,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,1991,521991,,,,,,,,,,,,,,,,,,,,,,,0,.671,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,1992,521992,,,,,,,,,,,,,,,,,,,,,,,0,.50999999,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,1996,521996,,0,423,,0,1049.5,5759537844,5.7595377,1258365,14.045323,4577.001,22.474123,8.4287996,,,0,0,,,,1995,1962,46,1.405,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,1997,521997,,0,224,,0,1009.99,5737751321,5.7377515,1260677,14.047159,4551.3257,22.470333,8.4231739,,,0,0,,,,1995,1962,46,3.1170001,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,1998,521998,,0,222,,0,1071.353,6043710219,6.0437102,1262544,14.048639,4786.9302,22.522284,8.4736443,,,0,0,,,,1995,1962,46,3.9219999,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,1999,521999,,0,298,,0,1270.9,6808976096,6.8089762,1264781,14.050409,5383.522,22.641508,8.5910978,,,0,0,,,,1995,1962,46,4.3673639,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,2000,522000,,0,322,,0,1386.1,8154315702,8.1543159,1267980,14.052936,6430.9497,22.821814,8.768877,,,0,0,,,,1995,1962,46,4.32967,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,2001,522001,,0,538,,0,1728.6,8824873156,8.824873,1272347,14.056374,6935.9014,22.900841,8.8444662,,,0,0,,,,1995,1962,46,5.03477,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,2002,522002,,0,472,,0,1515.5,9008273516,9.0082731,1277723,14.06059,7050.2554,22.92141,8.8608189,,,0,0,,,,1995,1962,46,6.5055599,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,2003,522003,,0,476,,0,1403.3,11235960528,11.235961,1283868,14.065388,8751.6475,23.142385,9.0769968,353.80005,53,0,0,,,,1995,1962,46,10.60456,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,2004,522004,,0,587,,0,1917.2001,12884712296,12.884712,1290379,14.070447,9985.2158,23.279306,9.2088604,907.21008,363,0,0,,,,1995,1962,46,17.05092,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,2005,522005,,0,691,,0,2236.2,15982390300,15.98239,1296933,14.075513,12323.22,23.494753,9.419241,1164.8469,469,0,0,,,,1995,1962,46,16.971741,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,65.362503
Trinidad and Tobago,52,2006,522006,,0,793,,0,2645.5,18369105738,18.369106,1303478,14.080546,14092.379,23.633936,9.5533895,1374.6,495,0,0,,,,1995,1962,46,15.57062,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,68.555565
Trinidad and Tobago,52,2007,522007,,0,946,,0,3452,21642269057,21.642269,1310040,14.085568,16520.313,23.797915,9.7123461,2065.8999,624,0,0,,,,1995,1962,46,15.60549,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,58.936344
Trinidad and Tobago,52,2008,522008,,0,1125,,0,4381,27870078385,27.870079,1316449,14.090448,21170.648,24.050819,9.960371,2652.3999,587,0,0,,,,1995,1962,46,12.157479,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,66.992958
Trinidad and Tobago,52,2009,522009,,0,793,,0,2414.7,19175139561,19.17514,1322518,14.095048,14498.963,23.67688,9.5818319,899.19995,321,0,0,,,,1995,1962,46,11.14515,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,44.988914
Trinidad and Tobago,52,2010,522010,,0,1011,,0,3567.8,20578437536,20.578438,1328095,14.099257,15494.703,23.747509,9.6482534,2164.5,535,0,0,,,,1995,1962,46,12.15822,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,43.888893
Trinidad and Tobago,52,2011,522011,,0,1210,,0,4496.2998,23541881857,23.541882,1333082,14.103004,17659.74,23.882048,9.7790432,2579.0996,623,0,0,,,,1995,1962,46,14.72516,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,43.320847
Trinidad and Tobago,52,2012,522012,,0,1226,,0,4574.5,23224918862,23.224918,1337439,14.106267,17365.217,23.868492,9.7622242,2338.3,535,0,0,,,,1995,1962,46,15.165384,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,36.061417
Trinidad and Tobago,52,2013,522013,,0,1427,,0,5433.0103,24433812700,24.433813,1341151,14.109038,18218.539,23.919233,9.810195,2787.5103,634,0,0,,,,1995,1962,46,,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,34.378853
Trinidad and Tobago,52,2014,522014,,0,1646,,0,6450.4897,,,,,,,,2998.4897,700,0,0,,,,1995,1962,46,,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,,521994,,,,,,,,,,,,,,,,0,0,,,,1995,1962,46,.66299999,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
Trinidad and Tobago,52,,521995,,,,,,,,,,,,,,,,0,0,,,,1995,1962,46,1.125,12.1575,2.576992,30.700001,30.700001,7.1935372,20,-.27000001,
